GEOTYPE,ST,GEO_ID,GEO_TTL,FOOTID_GEO,NAICS2012,NAICS2012_TTL,FOOTID_NAICS,YEAR,EMP,EMP_F,EMP_S,EMP_S_F,PAYANN,PAYANN_F,PAYANN_S,PAYANN_S_F,EMPAVPW,EMPAVPW_F,EMPAVPW_S,EMPAVPW_S_F,HOURS,HOURS_F,HOURS_S,HOURS_S_F,PAYANPW,PAYANPW_F,PAYANPW_S,PAYANPW_S_F,CSTMTOT,CSTMTOT_F,CSTMTOT_S,CSTMTOT_S_F,RCPTOT,RCPTOT_F,RCPTOT_S,RCPTOT_S_F,VALADD,VALADD_F,VALADD_S,VALADD_S_F,CEXTOT,CEXTOT_F,CEXTOT_S,CEXTOT_S_F
2,22,0400000US22,Louisiana,,3335,Metalworking machinery manufacturing,,2015,122,,0,,5872,,0,,89,,0,,154,,0,,3877,,0,,7874,,0,,18230,,0,,10932,,0,,792,,0,
2,22,0400000US22,Louisiana,,3336,"Engine, turbine, and power transmission equipment manufacturing",,2016,109,,0,,6920,,0,,79,,0,,164,,0,,4432,,0,,0,D,0,D,45225,,0,,29063,,0,,412,,0,
2,22,0400000US22,Louisiana,,3336,"Engine, turbine, and power transmission equipment manufacturing",,2015,109,,0,,6373,,0,,81,,0,,166,,0,,4295,,0,,19028,,0,,52113,,0,,32731,,0,,0,D,0,D
2,22,0400000US22,Louisiana,,3339,Other general purpose machinery manufacturing,,2016,1107,,17.3,,67925,,7.9,,673,,26,,1592,,12.2,,38530,,13.2,,163715,,13.3,,365129,,6,,199226,,17.9,,5162,,22.6,
2,22,0400000US22,Louisiana,,3339,Other general purpose machinery manufacturing,,2015,1171,,16.1,,72652,,7.9,,758,,21.6,,1799,,10.4,,42485,,13.6,,187208,,9.7,,419951,,6.5,,236334,,18.8,,17510,s,51.7,s
2,22,0400000US22,Louisiana,,334,Computer and electronic product manufacturing,,2016,952,,1.8,,65965,,3.6,,635,,4.5,,1021,,16.1,,36248,,3.2,,0,D,0,D,248619,,2.9,,145043,,5.4,,0,D,0,D
2,22,0400000US22,Louisiana,,334,Computer and electronic product manufacturing,,2015,1056,,2.1,,75651,,3.1,,692,,5.2,,1169,,11.4,,38716,,3.7,,100530,,3.1,,252091,,3.2,,150886,,7.1,,0,D,0,D
2,22,0400000US22,Louisiana,,3341,Computer and peripheral equipment manufacturing,,2016,24,,0,,0,D,0,D,0,D,0,D,51,,0,,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,22,0400000US22,Louisiana,,3341,Computer and peripheral equipment manufacturing,,2015,32,,0,,0,D,0,D,0,D,0,D,68,,0,,0,D,0,D,0,D,0,D,0,D,0,D,5354,,0,,0,D,0,D
2,22,0400000US22,Louisiana,,3342,Communications equipment manufacturing,,2016,26,,0,,0,D,0,D,12,,0,,22,,0,,0,D,0,D,0,D,0,D,14080,,0,,0,D,0,D,217,,0,
2,22,0400000US22,Louisiana,,3342,Communications equipment manufacturing,,2015,28,,0,,0,D,0,D,13,,0,,21,,0,,0,D,0,D,0,D,0,D,16597,,0,,8872,,0,,0,D,0,D
2,22,0400000US22,Louisiana,,3343,Audio and video equipment manufacturing,,2016,8,,0,,309,,0,,0,D,0,D,10,,0,,0,D,0,D,825,,0,,0,D,0,D,0,D,0,D,35,,0,
2,22,0400000US22,Louisiana,,3343,Audio and video equipment manufacturing,,2015,9,,0,,610,,0,,4,,0,,7,,0,,174,,0,,0,D,0,D,2628,,0,,0,D,0,D,34,,0,
2,22,0400000US22,Louisiana,,3344,Semiconductor and other electronic component manufacturing,,2016,4,,0,,0,D,0,D,0,D,0,D,3,,0,,79,,0,,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,22,0400000US22,Louisiana,,3344,Semiconductor and other electronic component manufacturing,,2015,0,a,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,22,0400000US22,Louisiana,,3345,"Navigational, measuring, electromedical, and control instruments manufacturing",,2016,890,,1.9,,61223,,3.9,,590,,4.8,,935,,17.6,,33652,,3.5,,0,D,0,D,200855,,3.6,,127445,,6.2,,3098,s,62.8,s
2,22,0400000US22,Louisiana,,3345,"Navigational, measuring, electromedical, and control instruments manufacturing",,2015,976,,2.3,,69650,,3.3,,639,,5.6,,1062,,12.5,,35517,,4,,67742,,4.6,,201484,,4,,133896,,8,,0,D,0,D
2,22,0400000US22,Louisiana,,3346,Manufacturing and reproducing magnetic and optical media,,2015,0,a,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,22,0400000US22,Louisiana,,335,"Electrical equipment, appliance, and component manufacturing",,2016,1111,,13.6,,77311,,11.3,,864,,11.1,,1738,,11.5,,51392,,6.7,,0,D,0,D,437239,,8.9,,0,D,0,D,0,D,0,D
2,22,0400000US22,Louisiana,,335,"Electrical equipment, appliance, and component manufacturing",,2015,1327,,11.5,,91472,,9.2,,1003,,10,,2016,,10.1,,58691,,6.7,,268964,,5.7,,541397,,6.7,,266420,,7.9,,80652,,0.3,
2,22,0400000US22,Louisiana,,3351,Electric lighting equipment manufacturing,,2016,0,b,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,176,,0,
2,22,0400000US22,Louisiana,,3351,Electric lighting equipment manufacturing,,2015,144,,0,,9643,,0,,0,D,0,D,168,,0,,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,22,0400000US22,Louisiana,,3352,Household appliance manufacturing,,2016,0,a,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,,0,X
2,22,0400000US22,Louisiana,,3352,Household appliance manufacturing,,2015,0,b,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,,0,X
2,22,0400000US22,Louisiana,,3353,Electrical equipment manufacturing,,2016,845,,17.9,,60772,,14.3,,668,,14.3,,1349,,14.8,,40667,,8.5,,95863,,17.3,,0,D,0,D,116501,,19.3,,0,D,0,D
2,22,0400000US22,Louisiana,,3353,Electrical equipment manufacturing,,2015,941,,16.1,,66596,,12.7,,721,,13.9,,1440,,14.2,,43211,,9.1,,112578,,13.6,,252296,,14.3,,134008,,15.7,,0,D,0,D
2,22,0400000US22,Louisiana,,3359,Other electrical equipment and component manufacturing,,2016,0,c,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,22,0400000US22,Louisiana,,3359,Other electrical equipment and component manufacturing,,2015,0,c,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,22,0400000US22,Louisiana,,336,Transportation equipment manufacturing,,2016,10199,,1.9,,597338,,1.6,,7255,,2.5,,14443,,2.4,,368342,,3.4,,1523596,,5.3,,2701572,,3.2,,0,D,0,D,158699,s,48.7,s
2,22,0400000US22,Louisiana,,336,Transportation equipment manufacturing,,2015,11947,,1.7,,683000,,1.6,,8864,,2.2,,17586,,2.8,,432765,,3.4,,1580737,,3.4,,3006532,,3.2,,1428048,,7,,167713,,36.2,
2,22,0400000US22,Louisiana,,3362,Motor vehicle body and trailer manufacturing,,2016,580,,0,,29840,,0,,439,,0,,965,,0,,0,D,0,D,123005,,0,,163914,,0,,0,D,0,D,1625,,0,
2,22,0400000US22,Louisiana,,3362,Motor vehicle body and trailer manufacturing,,2015,581,,0,,30717,,0,,442,,0,,1013,,0,,20719,,0,,125958,,0,,157396,,0,,0,D,0,D,0,D,0,D
2,22,0400000US22,Louisiana,,3363,Motor vehicle parts manufacturing,,2016,389,,1.3,,0,D,0,D,0,D,0,D,569,,4.4,,10943,,4.6,,0,D,0,D,146272,,28.8,,54574,,18.1,,3258,,16.8,
2,22,0400000US22,Louisiana,,3363,Motor vehicle parts manufacturing,,2015,431,,6.5,,23714,,2.4,,323,,4.1,,645,,0.8,,0,D,0,D,0,D,0,D,155441,,26.9,,62223,,14.9,,2224,,26.2,
2,22,0400000US22,Louisiana,,3364,Aerospace product and parts manufacturing,,2016,0,g,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,22,0400000US22,Louisiana,,3364,Aerospace product and parts manufacturing,,2015,0,g,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,22,0400000US22,Louisiana,,3365,Railroad rolling stock manufacturing,,2016,0,f,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,22,0400000US22,Louisiana,,3365,Railroad rolling stock manufacturing,,2015,0,f,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,22,0400000US22,Louisiana,,3366,Ship and boat building,,2016,5605,,3.5,,328483,,2.8,,4382,,4.2,,9261,,3.8,,237040,,5.3,,860929,,8.6,,1597850,,4.7,,736921,,6.9,,139756,s,55.2,s
2,22,0400000US22,Louisiana,,3366,Ship and boat building,,2015,7283,,2.8,,414884,,2.7,,5897,,3.3,,12322,,4,,302210,,4.9,,867009,,5,,1809082,,4.8,,942072,,10.5,,145446,s,41.8,s
2,22,0400000US22,Louisiana,,3369,Other transportation equipment manufacturing,,2016,385,,0,,18377,,0,,354,,0,,647,,0,,16954,,0,,158978,,0,,181061,,0,,0,D,0,D,2898,,0,
2,22,0400000US22,Louisiana,,3369,Other transportation equipment manufacturing,,2015,347,,0,,12381,,0,,0,D,0,D,445,,0,,11205,,0,,112737,,0,,142193,,0,,0,D,0,D,8988,,0,
2,22,0400000US22,Louisiana,,337,Furniture and related product manufacturing,,2016,902,,12.8,,38174,,12.8,,668,,12,,1383,,12.2,,25105,,14.1,,0,D,0,D,181357,,9.1,,0,D,0,D,0,S,0,A
2,22,0400000US22,Louisiana,,337,Furniture and related product manufacturing,,2015,957,,11.1,,40015,,9.6,,707,,11.3,,1368,,12.7,,26233,,12.1,,73090,,9.6,,173684,,9,,99610,,11.7,,0,D,0,D
2,22,0400000US22,Louisiana,,3371,Household and institutional furniture and kitchen cabinet manufacturing,,2016,621,,18.5,,24238,,20.1,,475,,16.8,,1011,,16.7,,17364,,20.3,,0,D,0,D,119028,,13.9,,0,D,0,D,0,S,0,A
2,22,0400000US22,Louisiana,,3371,Household and institutional furniture and kitchen cabinet manufacturing,,2015,634,,16.6,,25375,,15.1,,497,,16,,992,,17.6,,18042,,17.5,,45261,,15.2,,109142,,14.4,,62816,,18.5,,0,D,0,D
2,22,0400000US22,Louisiana,,3372,Office furniture (including fixtures) manufacturing,,2016,0,e,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,22,0400000US22,Louisiana,,3372,Office furniture (including fixtures) manufacturing,,2015,0,e,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,22,0400000US22,Louisiana,,3379,Other furniture related product manufacturing,,2016,0,a,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,22,0400000US22,Louisiana,,3379,Other furniture related product manufacturing,,2015,0,a,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,22,0400000US22,Louisiana,,339,Miscellaneous manufacturing,,2016,3347,,7.6,,142953,,6.8,,1847,,8.6,,3408,,9.4,,66755,,7.5,,421143,,1.3,,744180,,3.8,,0,D,0,D,6105,,24.7,
2,22,0400000US22,Louisiana,,339,Miscellaneous manufacturing,,2015,3359,,7.4,,142059,,6.8,,1876,,8.1,,3497,,8.9,,66162,,7.2,,387107,,1.4,,716296,,3.9,,0,D,0,D,6109,,4.6,
2,22,0400000US22,Louisiana,,3391,Medical equipment and supplies manufacturing,,2016,536,,10.1,,23043,,9.8,,404,,14.7,,703,,12.6,,14835,,14.7,,23127,,5,,69904,,4.4,,46733,,5,,1414,s,62.1,s
2,22,0400000US22,Louisiana,,3391,Medical equipment and supplies manufacturing,,2015,525,,6.5,,22953,,6.5,,397,,9,,711,,5.9,,14477,,10.2,,21669,,3.7,,66791,,4.9,,0,D,0,D,1257,,18.1,
2,22,0400000US22,Louisiana,,3399,Other miscellaneous manufacturing,,2016,2811,,8.8,,119910,,7.9,,1443,,10.2,,2705,,11.4,,51920,,8.7,,398016,,1.4,,674276,,4.1,,0,D,0,D,4692,,26.1,
2,22,0400000US22,Louisiana,,3399,Other miscellaneous manufacturing,,2015,2834,,8.7,,119107,,8,,1479,,10,,2786,,11,,51685,,8.8,,365438,,1.5,,649505,,4.3,,0,D,0,D,4852,,3.4,
2,23,0400000US23,Maine,,31-33,Manufacturing,,2016,49710,,3.7,,2657138,,2.4,,35983,,1.6,,71956,,1.7,,1733601,,1.6,,7239548,,0.7,,15168706,,1.2,,8093104,,1.7,,438790,,3,
2,23,0400000US23,Maine,,31-33,Manufacturing,,2015,47881,,0.9,,2566747,,0.6,,35407,,1,,71142,,1,,1676029,,0.7,,8198140,,0.5,,15927618,,0.5,,7704075,,0.7,,534649,,1.8,
2,23,0400000US23,Maine,,311,Food manufacturing,,2016,4481,,3.2,,195013,,2,,3280,,4.5,,6761,,3.1,,127090,,2.4,,835661,,1.4,,1596643,,1,,754666,,2,,26642,,10.8,
2,23,0400000US23,Maine,,311,Food manufacturing,,2015,4639,,1.9,,186958,,1.6,,3331,,3.8,,6857,,2.8,,120209,,2,,874392,,1.1,,1654711,,0.9,,781094,,2,,34936,,3.5,
2,23,0400000US23,Maine,,3111,Animal food manufacturing,,2016,104,,0,,3744,,0,,89,,0,,182,,0,,2750,,0,,72181,,0,,86095,,0,,0,D,0,D,1262,,0,
2,23,0400000US23,Maine,,3111,Animal food manufacturing,,2015,97,,0,,3267,,0,,84,,0,,176,,0,,2487,,0,,82523,,0,,89255,,0,,0,D,0,D,980,,0,
2,23,0400000US23,Maine,,3112,Grain and oilseed milling,,2016,43,,0,,2729,,0,,36,,0,,78,,0,,2183,,0,,23732,,0,,37915,,0,,0,D,0,D,397,,0,
2,23,0400000US23,Maine,,3112,Grain and oilseed milling,,2015,39,,0,,0,D,0,D,0,D,0,D,77,,0,,0,D,0,D,20286,,0,,32060,,0,,0,D,0,D,0,D,0,D
2,23,0400000US23,Maine,,3113,Sugar and confectionery product manufacturing,,2016,84,,0,,2775,,0,,45,,0,,74,,0,,1458,,0,,3977,,0,,11308,,0,,0,D,0,D,88,,0,
2,23,0400000US23,Maine,,3113,Sugar and confectionery product manufacturing,,2015,79,,0,,0,D,0,D,40,,0,,72,,0,,0,D,0,D,0,D,0,D,9480,,0,,0,D,0,D,0,D,0,D
2,23,0400000US23,Maine,,3114,Fruit and vegetable preserving and specialty food manufacturing,,2016,1598,,0,,66610,,0,,1185,,0,,2412,,0,,43414,,0,,270823,,0,,491711,,0,,0,D,0,D,8497,,0,
2,23,0400000US23,Maine,,3114,Fruit and vegetable preserving and specialty food manufacturing,,2015,1544,,0,,61003,,0,,1151,,0,,2302,,0,,38388,,0,,0,D,0,D,590812,,0,,300450,,0,,10874,,0,
2,23,0400000US23,Maine,,3115,Dairy product manufacturing,,2016,343,,0,,19570,,0,,226,,0,,504,,0,,11303,,0,,114835,,0,,206834,,0,,91905,,0,,3281,,0,
2,23,0400000US23,Maine,,3115,Dairy product manufacturing,,2015,353,,0,,17684,,0,,219,,0,,470,,0,,10481,,0,,113316,,0,,207378,,0,,0,D,0,D,2484,,0,
2,23,0400000US23,Maine,,3116,Animal slaughtering and processing,,2016,77,,0,,3319,,0,,54,,0,,121,,0,,2150,,0,,23217,,0,,31910,,0,,8673,,0,,221,,0,
2,23,0400000US23,Maine,,3116,Animal slaughtering and processing,,2015,62,,0,,2583,,0,,0,D,0,D,87,,0,,1466,,0,,20671,,0,,26904,,0,,0,D,0,D,144,,0,
2,23,0400000US23,Maine,,3117,Seafood product preparation and packaging,,2016,495,,3.6,,19502,,3.9,,418,,1.8,,847,,2.6,,13729,,5.6,,111450,,4.9,,193230,,3.5,,81761,,1.8,,2237,,6.5,
2,23,0400000US23,Maine,,3117,Seafood product preparation and packaging,,2015,577,,2.9,,20070,,3.9,,494,,0.1,,939,,0.8,,14996,,4.3,,124616,,4,,204593,,3.1,,79967,,1.6,,2549,,21.4,
2,23,0400000US23,Maine,,3118,Bakeries and tortilla manufacturing,,2016,1167,,10.5,,44524,,2.8,,818,,14.4,,1547,,9.8,,28522,,3.4,,95822,,6.6,,263651,,3.1,,166400,,1.5,,3143,,23.5,
2,23,0400000US23,Maine,,3118,Bakeries and tortilla manufacturing,,2015,1321,,4.3,,46560,,2.6,,875,,11.1,,1745,,8.3,,29383,,3.5,,97708,,2.8,,254119,,1.9,,156989,,1,,6472,,8.8,
2,23,0400000US23,Maine,,3119,Other food manufacturing,,2016,570,,13.4,,32241,,11.3,,410,,21.2,,996,,14.7,,21581,,13.1,,119623,,7.3,,273989,,4.4,,150644,,9.6,,7516,,36.8,
2,23,0400000US23,Maine,,3119,Other food manufacturing,,2015,567,,11.5,,31084,,8.1,,395,,20.1,,989,,13,,19772,,10.4,,126079,,5.8,,240111,,5.3,,117304,,13.2,,10345,,9.2,
2,23,0400000US23,Maine,,312,Beverage and tobacco product manufacturing,,2016,1392,,0,,81775,,0,,904,,0,,1771,,0,,57769,,0,,0,D,0,D,787110,,0,,514199,,0,,35161,,0,
2,23,0400000US23,Maine,,312,Beverage and tobacco product manufacturing,,2015,1193,,0,,74493,,0,,846,,0,,1754,,0,,54761,,0,,270532,,0,,754934,,0,,484627,,0,,39690,,0,
2,23,0400000US23,Maine,,3121,Beverage manufacturing,,2016,1392,,0,,81775,,0,,904,,0,,1771,,0,,57769,,0,,0,D,0,D,787110,,0,,514199,,0,,35161,,0,
2,23,0400000US23,Maine,,3121,Beverage manufacturing,,2015,1193,,0,,74493,,0,,846,,0,,1754,,0,,54761,,0,,270532,,0,,754934,,0,,484627,,0,,39690,,0,
2,23,0400000US23,Maine,,313,Textile mills,,2016,398,,0,,12066,,0,,307,,0,,621,,0,,7828,,0,,0,D,0,D,75057,,0,,37633,,0,,3188,,0,
2,23,0400000US23,Maine,,313,Textile mills,,2015,478,,0,,17394,,0,,378,,0,,753,,0,,11256,,0,,60540,,0,,105765,,0,,0,D,0,D,3239,,0,
2,23,0400000US23,Maine,,3131,"Fiber, yarn, and thread mills",,2016,0,b,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,9070,,0,,0,D,0,D,0,D,0,D,0,D,0,D
2,23,0400000US23,Maine,,3131,"Fiber, yarn, and thread mills",,2015,0,b,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,9209,,0,,0,D,0,D
2,23,0400000US23,Maine,,3132,Fabric mills,,2016,344,,0,,9970,,0,,264,,0,,516,,0,,6254,,0,,0,D,0,D,57359,,0,,29251,,0,,2919,,0,
2,23,0400000US23,Maine,,3132,Fabric mills,,2015,416,,0,,14301,,0,,331,,0,,637,,0,,9497,,0,,37471,,0,,72444,,0,,34787,,0,,2668,,0,
2,23,0400000US23,Maine,,3133,Textile and fabric finishing and fabric coating mills,,2015,0,a,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,23,0400000US23,Maine,,314,Textile product mills,,2016,848,,12.7,,36769,,1.6,,596,,16.9,,1462,,4.9,,21683,,4.3,,98537,,5.1,,160959,,9.6,,62064,,28.8,,2149,s,69.8,s
2,23,0400000US23,Maine,,314,Textile product mills,,2015,804,,13.4,,35890,,1.8,,569,,16.8,,1373,,4.2,,21197,,4.3,,97153,,5.5,,156050,,9.4,,0,D,0,D,4210,,4.6,
2,23,0400000US23,Maine,,3141,Textile furnishings mills,,2016,380,,25.3,,17168,,1.7,,313,,26.3,,825,,8.3,,12719,,3.8,,54001,,9.3,,87137,,7,,32847,,32.8,,0,S,0,A
2,23,0400000US23,Maine,,3141,Textile furnishings mills,,2015,350,,27.5,,16891,,1.3,,289,,28.5,,756,,7.3,,12661,,2.1,,52551,,10.1,,83310,,4.2,,0,D,0,D,3218,,4.3,
2,23,0400000US23,Maine,,3149,Other textile product mills,,2016,468,,10.2,,19601,,2.6,,283,,20.3,,636,,3,,8964,,8.9,,44536,,0.7,,73822,,19.3,,29217,s,48.7,s,742,,5.2,
2,23,0400000US23,Maine,,3149,Other textile product mills,,2015,454,,10.6,,18999,,3.3,,280,,17.1,,617,,3.1,,8536,,10.3,,44602,,0.3,,72740,,19.5,,27979,s,51.4,s,992,,13.5,
2,23,0400000US23,Maine,,315,Apparel manufacturing,,2016,165,,0,,5560,,0,,105,,0,,204,,0,,2687,,0,,0,D,0,D,18328,,0,,13522,,0,,0,D,0,D
2,23,0400000US23,Maine,,315,Apparel manufacturing,,2015,158,,0,,5863,,0,,101,,0,,191,,0,,2982,,0,,0,D,0,D,19767,,0,,0,D,0,D,132,,0,
2,23,0400000US23,Maine,,3152,Cut and sew apparel manufacturing,,2016,0,c,0,D,0,D,0,D,0,D,0,D,185,,0,,0,D,0,D,0,D,0,D,0,D,0,D,13273,,0,,318,,0,
2,23,0400000US23,Maine,,3152,Cut and sew apparel manufacturing,,2015,0,c,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,132,,0,
2,23,0400000US23,Maine,,3159,Apparel accessories and other apparel manufacturing,,2016,0,b,0,D,0,D,0,D,0,D,0,D,19,,0,,0,D,0,D,0,D,0,D,0,D,0,D,249,,0,,0,D,0,D
2,23,0400000US23,Maine,,3159,Apparel accessories and other apparel manufacturing,,2015,0,b,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,,0,X
2,23,0400000US23,Maine,,316,Leather and allied product manufacturing,,2016,1694,,0,,67973,,0,,1531,,0,,2741,,0,,54970,,0,,133637,,0,,289730,,0,,151313,,0,,3154,,0,
2,23,0400000US23,Maine,,316,Leather and allied product manufacturing,,2015,1742,,0,,67336,,0,,1590,,0,,2809,,0,,54507,,0,,0,D,0,D,286605,,0,,155456,,0,,5847,,0,
2,23,0400000US23,Maine,,3161,Leather and hide tanning and finishing,,2016,0,c,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,23,0400000US23,Maine,,3161,Leather and hide tanning and finishing,,2015,0,c,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,23,0400000US23,Maine,,3162,Footwear manufacturing,,2016,1430,,0,,56556,,0,,1336,,0,,2341,,0,,49240,,0,,98564,,0,,234915,,0,,136272,,0,,2360,,0,
2,23,0400000US23,Maine,,3162,Footwear manufacturing,,2015,1466,,0,,55907,,0,,1373,,0,,2375,,0,,48342,,0,,0,D,0,D,226712,,0,,127273,,0,,5442,,0,
2,23,0400000US23,Maine,,3169,Other leather and allied product manufacturing,,2016,0,c,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,23,0400000US23,Maine,,3169,Other leather and allied product manufacturing,,2015,0,c,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D,0,D
2,23,0400000US23,Maine,,321,Wood product manufacturing,,2016,4099,,6.6,,171531,,5.3,,3420,,5.8,,6891,,5.8,,127950,,4,,561993,,3.9,,989785,,3.8,,426567,,5.8,,34058,,5.3,
2,23,0400000US23,Maine,,321,Wood product manufacturing,,2015,4017,,7,,161622,,5.3,,3288,,6.3,,6831,,6,,120039,,4.1,,608914,,3.4,,958999,,3.9,,356088,,7,,32575,,8.7,
2,23,0400000US23,Maine,,3211,Sawmills and wood preservation,,2016,1527,,1.2,,70954,,2,,1371,,1.4,,3056,,2.1,,59709,,2.4,,268655,,1.7,,454405,,1.8,,179008,,4.3,,12602,,4.6,
2,23,0400000US23,Maine,,3211,Sawmills and wood preservation,,2015,1441,,0.8,,66281,,1.4,,1285,,0.9,,2924,,1.7,,55693,,1.8,,310322,,1,,440970,,1.4,,135816,,5.7,,16580,,13.4,
2,23,0400000US23,Maine,,3212,"Veneer, plywood, and engineered wood product manufacturing",,2016,690,,0,,32991,,0,,559,,0,,1109,,0,,23330,,0,,118042,,0,,219997,,0,,105138,,0,,5993,,0,
2,23,0400000US23,Maine,,3212,"Veneer, plywood, and engineered wood product manufacturing",,2015,652,,0,,30865,,0,,519,,0,,1052,,0,,20808,,0,,112032,,0,,195878,,0,,82484,,0,,4363,,0,
2,23,0400000US23,Maine,,3219,Other wood product manufacturing,,2016,1881,,14.4,,67586,,13.3,,1490,,13.2,,2726,,14.5,,44911,,10.8,,175296,,12.1,,315383,,11.7,,142421,,16.5,,15463,,11.1,
2,23,0400000US23,Maine,,3219,Other wood product manufacturing,,2015,1925,,14.7,,64476,,13.3,,1484,,14,,2855,,14.2,,43538,,11,,186560,,11.1,,322152,,11.4,,137788,,17.2,,11632,,15.3,
2,23,0400000US23,Maine,,322,Paper manufacturing,,2016,5314,,0,,367921,,0,,4316,,0,,9127,,0,,270097,,0,,1956083,,0,,3266315,,0,,1317501,,0,,86161,,0,
2,23,0400000US23,Maine,,322,Paper manufacturing,,2015,6064,,0,,419966,,0,,4991,,0,,10548,,0,,315679,,0,,2266056,,0,,3585383,,0,,1295855,,0,,127460,,0,
2,23,0400000US23,Maine,,3221,"Pulp, paper, and paperboard mills",,2016,3953,,0,,296764,,0,,3152,,0,,6798,,0,,214835,,0,,1655343,,0,,2593811,,0,,947324,,0,,0,D,0,D
2,23,0400000US23,Maine,,3221,"Pulp, paper, and paperboard mills",,2015,4649,,0,,345586,,0,,3794,,0,,8127,,0,,258527,,0,,1942380,,0,,2869064,,0,,902180,,0,,98458,,0,
2,23,0400000US23,Maine,,3222,Converted paper product manufacturing,,2016,1361,,0,,71157,,0,,1164,,0,,2329,,0,,55262,,0,,300740,,0,,672504,,0,,370177,,0,,0,D,0,D
2,23,0400000US23,Maine,,3222,Converted paper product manufacturing,,2015,1415,,0,,74380,,0,,1197,,0,,2421,,0,,57152,,0,,323676,,0,,716319,,0,,393675,,0,,29002,,0,
2,23,0400000US23,Maine,,323,Printing and related support activities,,2016,1366,,1.4,,63837,,6.2,,942,,1.4,,1938,,4.7,,37307,,5.5,,0,D,0,D,230069,,2.6,,135558,,2.9,,5655,,4.1,
2,23,0400000US23,Maine,,323,Printing and related support activities,,2015,1320,,1.6,,60268,,5.7,,865,,1.1,,1803,,4.9,,35311,,5.1,,94705,,3,,222906,,2.6,,130297,,2.4,,0,D,0,D
2,23,0400000US23,Maine,,3231,Printing and related support activities,,2016,1366,,1.4,,63837,,6.2,,942,,1.4,,1938,,4.7,,37307,,5.5,,0,D,0,D,230069,,2.6,,135558,,2.9,,5655,,4.1,
2,23,0400000US23,Maine,,3231,Printing and related support activities,,2015,1320,,1.6,,60268,,5.7,,865,,1.1,,1803,,4.9,,35311,,5.1,,94705,,3,,222906,,2.6,,130297,,2.4,,0,D,0,D
